起站,訖站,全票票價,敬老卡愛心卡愛心陪伴卡及新北市兒童優惠票價,臺北市兒童優惠票價,距離
龍山寺,東湖,40,16,24,15
龍山寺,南港軟體園區,35,14,21,13.96
龍山寺,南港展覽館,35,14,21,13.32
龍山寺,小碧潭,35,14,21,12.17
龍山寺,新店,35,14,21,12.24
龍山寺,新店區公所,35,14,21,11.13
龍山寺,七張,30,12,18,10.23
龍山寺,大坪林,30,12,18,9.38
龍山寺,景美,30,12,18,8.23
龍山寺,萬隆,25,10,15,7.17
龍山寺,公館,25,10,15,5.61
龍山寺,台電大樓,20,8,12,4.71
龍山寺,古亭,20,8,12,3.83
龍山寺,中正紀念堂,20,8,12,2.9
龍山寺,小南門,20,8,12,2.13
龍山寺,頂溪,25,10,15,5.97
龍山寺,永安市場,25,10,15,7.3
龍山寺,景安,30,12,18,8.38
龍山寺,南勢角,30,12,18,9.19
龍山寺,台大醫院,20,8,12,3.29
龍山寺,台北車站,20,8,12,2.66
龍山寺,台北車站,20,8,12,2.66
龍山寺,中山,20,8,12,3.32
龍山寺,雙連,20,8,12,3.87
龍山寺,民權西路,20,8,12,4.4
龍山寺,圓山,25,10,15,5.43
龍山寺,劍潭,25,10,15,6.95
龍山寺,士林,30,12,18,8.04
龍山寺,芝山,30,12,18,9.14
龍山寺,明德,30,12,18,10.02
龍山寺,石牌,30,12,18,10.62
龍山寺,唭哩岸,35,14,21,11.88
龍山寺,奇岩,35,14,21,12.71
龍山寺,北投,35,14,21,13.47
龍山寺,新北投,40,16,24,14.5
龍山寺,復興崗,40,16,24,15.08
龍山寺,忠義,40,16,24,16.53
龍山寺,關渡,45,18,27,17.4
龍山寺,竹圍,45,18,27,19.54
龍山寺,紅樹林,50,20,30,21.45
龍山寺,淡水,55,22,33,23.54
龍山寺,頂埔,35,14,21,13.32
龍山寺,永寧,35,14,21,11.38
龍山寺,土城,30,12,18,10.27
龍山寺,海山,30,12,18,8.8
龍山寺,亞東醫院,25,10,15,7.16
龍山寺,府中,25,10,15,5.88
龍山寺,板橋,25,10,15,5.22
龍山寺,新埔,20,8,12,3.95
龍山寺,江子翠,20,8,12,3.08
龍山寺,龍山寺,20,8,12,0
龍山寺,西門,20,8,12,1.31
龍山寺,善導寺,20,8,12,3.35
龍山寺,忠孝新生,20,8,12,4.28
龍山寺,忠孝復興,25,10,15,5.4
龍山寺,忠孝敦化,25,10,15,6.07
龍山寺,國父紀念館,25,10,15,6.8
龍山寺,市政府,25,10,15,7.64
龍山寺,永春,30,12,18,8.63
龍山寺,後山埤,30,12,18,9.44
龍山寺,昆陽,30,12,18,10.8
龍山寺,南港,35,14,21,12.23
龍山寺,南港展覽館,35,14,21,13.32
龍山寺,象山,30,12,18,8.63
龍山寺,台北101/世貿,25,10,15,7.89
龍山寺,信義安和,25,10,15,6.9
龍山寺,大安,25,10,15,5.91
龍山寺,大安森林公園,25,10,15,5.12
龍山寺,北門,20,8,12,2.13
龍山寺,中山,20,8,12,3.32
龍山寺,松江南京,20,8,12,4.62
龍山寺,南京復興,25,10,15,5.61
龍山寺,台北小巨蛋,25,10,15,6.55
龍山寺,南京三民,25,10,15,7.75
龍山寺,松山,30,12,18,9.1
龍山寺,輔大,30,12,18,8.34
龍山寺,新莊,25,10,15,6.6
龍山寺,頭前庄,25,10,15,5.58
龍山寺,先嗇宮,25,10,15,6.85
龍山寺,三重,30,12,18,8.25
龍山寺,菜寮,25,10,15,7.38
龍山寺,台北橋,25,10,15,6.4
龍山寺,大橋頭,25,10,15,5.06
龍山寺,民權西路,20,8,12,4.4
龍山寺,中山國小,25,10,15,5.11
龍山寺,行天宮,25,10,15,5.42
龍山寺,松江南京,20,8,12,4.62
龍山寺,忠孝新生,20,8,12,4.28
龍山寺,東門,20,8,12,4.46
龍山寺,蘆洲,35,14,21,11.07
龍山寺,三民高中,30,12,18,9.91
龍山寺,徐匯中學,30,12,18,9.01
龍山寺,三和國中,30,12,18,8.17
龍山寺,三重國小,25,10,15,6.94
龍山寺,迴龍,35,14,21,11.11
龍山寺,丹鳳,30,12,18,9.7
龍山寺,大坪林,30,12,18,9.38
龍山寺,十四張,30,12,18,10.93
龍山寺,秀朗橋,30,12,18,10.36
龍山寺,景平,30,12,18,9.46
龍山寺,景安,30,12,18,8.38
龍山寺,中和,30,12,18,8.89
龍山寺,橋和,30,12,18,8.26
龍山寺,中原,25,10,15,7.52
龍山寺,板新,25,10,15,6.12
龍山寺,板橋,25,10,15,5.22
龍山寺,新埔民生,20,8,12,3.95
龍山寺,頭前庄,25,10,15,5.58
龍山寺,幸福,25,10,15,6.73
龍山寺,新北產業園區,25,10,15,7.98
西門,松山機場,25,10,15,6.71
西門,中山國中,25,10,15,5.23
西門,南京復興,20,8,12,4.3
西門,忠孝復興,20,8,12,4.09
西門,大安,20,8,12,4.6
西門,科技大樓,25,10,15,5.34
西門,六張犁,25,10,15,6.48
西門,麟光,25,10,15,7.3
西門,辛亥,30,12,18,8.89
西門,萬芳醫院,30,12,18,9.66
西門,萬芳社區,30,12,18,10.8
西門,木柵,35,14,21,11.31
西門,動物園,35,14,21,11.99
西門,大直,30,12,18,9.29
西門,劍南路,30,12,18,10.62
西門,西湖,35,14,21,11.9
西門,港墘,35,14,21,12.73
西門,文德,35,14,21,13.74
西門,內湖,40,16,24,14.87
西門,大湖公園,40,16,24,15.74
西門,葫洲,40,16,24,14.54
西門,東湖,35,14,21,13.69
西門,南港軟體園區,35,14,21,12.65
西門,南港展覽館,35,14,21,12
西門,小碧潭,30,12,18,10.86
西門,新店,30,12,18,10.92
西門,新店區公所,30,12,18,9.81
西門,七張,30,12,18,8.91
西門,大坪林,30,12,18,8.06
西門,景美,25,10,15,6.91
西門,萬隆,25,10,15,5.85
西門,公館,20,8,12,4.29
西門,台電大樓,20,8,12,3.39
西門,古亭,20,8,12,2.51
西門,中正紀念堂,20,8,12,1.58
西門,小南門,20,8,12,0.82
西門,頂溪,20,8,12,4.65
西門,永安市場,25,10,15,5.98
西門,景安,25,10,15,7.06
西門,南勢角,25,10,15,7.87
西門,台大醫院,20,8,12,1.98
西門,台北車站,20,8,12,1.35
西門,台北車站,20,8,12,1.35
西門,中山,20,8,12,2.01
西門,雙連,20,8,12,2.56
西門,民權西路,20,8,12,3.09
西門,圓山,20,8,12,4.12
西門,劍潭,25,10,15,5.64
西門,士林,25,10,15,6.73
西門,芝山,25,10,15,7.83
西門,明德,30,12,18,8.71
西門,石牌,30,12,18,9.31
西門,唭哩岸,30,12,18,10.57
西門,奇岩,35,14,21,11.4
西門,北投,35,14,21,12.16
西門,新北投,35,14,21,13.19
西門,復興崗,35,14,21,13.77
西門,忠義,40,16,24,15.22
西門,關渡,40,16,24,16.09
西門,竹圍,45,18,27,18.23
西門,紅樹林,50,20,30,20.14
西門,淡水,50,20,30,22.23
西門,頂埔,40,16,24,14.64
西門,永寧,35,14,21,12.69
西門,土城,35,14,21,11.58
西門,海山,30,12,18,10.11
西門,亞東醫院,30,12,18,8.47
西門,府中,25,10,15,7.19
西門,板橋,25,10,15,6.54
西門,新埔,25,10,15,5.26
西門,江子翠,20,8,12,4.39
西門,龍山寺,20,8,12,1.31
西門,西門,20,8,12,0
西門,善導寺,20,8,12,2.03
西門,忠孝新生,20,8,12,2.97
西門,忠孝復興,20,8,12,4.09
西門,忠孝敦化,20,8,12,4.76
西門,國父紀念館,25,10,15,5.48
西門,市政府,25,10,15,6.33
西門,永春,25,10,15,7.31
西門,後山埤,30,12,18,8.13
西門,昆陽,30,12,18,9.49
西門,南港,30,12,18,10.91
西門,南港展覽館,35,14,21,12
西門,象山,25,10,15,7.31
西門,台北101/世貿,25,10,15,6.58
西門,信義安和,25,10,15,5.59
西門,大安,20,8,12,4.6
西門,大安森林公園,20,8,12,3.81
西門,北門,20,8,12,0.81
西門,中山,20,8,12,2.01
西門,松江南京,20,8,12,3.31
西門,南京復興,20,8,12,4.3
西門,台北小巨蛋,25,10,15,5.24
西門,南京三民,25,10,15,6.43
西門,松山,25,10,15,7.79
西門,輔大,30,12,18,9.65
西門,新莊,25,10,15,7.91
西門,頭前庄,25,10,15,6.89
西門,先嗇宮,30,12,18,8.17
西門,三重,25,10,15,6.94
西門,菜寮,25,10,15,6.07
西門,台北橋,25,10,15,5.08
西門,大橋頭,20,8,12,3.75
西門,民權西路,20,8,12,3.09
西門,中山國小,20,8,12,3.8
西門,行天宮,20,8,12,4.1
西門,松江南京,20,8,12,3.31
西門,忠孝新生,20,8,12,2.97
西門,東門,20,8,12,3.14
西門,蘆洲,30,12,18,9.76
西門,三民高中,30,12,18,8.59
西門,徐匯中學,25,10,15,7.69
西門,三和國中,25,10,15,6.86
西門,三重國小,25,10,15,5.63
西門,迴龍,35,14,21,12.42
西門,丹鳳,35,14,21,11.02
西門,大坪林,30,12,18,8.06
西門,十四張,30,12,18,9.61
西門,秀朗橋,30,12,18,9.05
西門,景平,30,12,18,8.15
西門,景安,25,10,15,7.06
西門,中和,30,12,18,8.59
西門,橋和,30,12,18,9.22
西門,中原,30,12,18,8.84
西門,板新,25,10,15,7.43
西門,板橋,25,10,15,6.54
西門,新埔民生,25,10,15,5.26
西門,頭前庄,25,10,15,6.89
西門,幸福,30,12,18,8.05
西門,新北產業園區,30,12,18,9.29
善導寺,松山機場,25,10,15,5.48
善導寺,中山國中,20,8,12,4.01
善導寺,南京復興,20,8,12,3.07
善導寺,忠孝復興,20,8,12,2.06
善導寺,大安,20,8,12,2.95
善導寺,科技大樓,20,8,12,3.7
善導寺,六張犁,20,8,12,4.83
善導寺,麟光,25,10,15,5.65
善導寺,辛亥,25,10,15,7.25
善導寺,萬芳醫院,30,12,18,8.01
善導寺,萬芳社區,30,12,18,9.15
善導寺,木柵,30,12,18,9.67
善導寺,動物園,30,12,18,10.35
善導寺,大直,30,12,18,8.07
善導寺,劍南路,30,12,18,9.4
善導寺,西湖,30,12,18,10.68
善導寺,港墘,35,14,21,11.51
善導寺,文德,35,14,21,12.52
善導寺,內湖,35,14,21,13.65
善導寺,大湖公園,40,16,24,14.14
善導寺,葫洲,35,14,21,12.51
善導寺,東湖,35,14,21,11.66
善導寺,南港軟體園區,30,12,18,10.62
善導寺,南港展覽館,30,12,18,9.97
善導寺,小碧潭,35,14,21,11.58
善導寺,新店,35,14,21,11.64
善導寺,新店區公所,30,12,18,10.53
善導寺,七張,30,12,18,9.63
善導寺,大坪林,30,12,18,8.78
善導寺,景美,25,10,15,7.63
善導寺,萬隆,25,10,15,6.57
善導寺,公館,25,10,15,5.01
善導寺,台電大樓,20,8,12,4.11
善導寺,古亭,20,8,12,3.23
善導寺,中正紀念堂,20,8,12,2.3
善導寺,小南門,20,8,12,2.85
善導寺,頂溪,25,10,15,5.37
善導寺,永安市場,25,10,15,6.7
善導寺,景安,25,10,15,7.78
善導寺,南勢角,30,12,18,8.59
善導寺,台大醫院,20,8,12,1.31
善導寺,台北車站,20,8,12,0.68
善導寺,台北車站,20,8,12,0.68
善導寺,中山,20,8,12,1.34
善導寺,雙連,20,8,12,1.89
善導寺,民權西路,20,8,12,2.42
善導寺,圓山,20,8,12,3.45
善導寺,劍潭,20,8,12,4.97
善導寺,士林,25,10,15,6.06
善導寺,芝山,25,10,15,7.16
善導寺,明德,30,12,18,8.04
善導寺,石牌,30,12,18,8.64
善導寺,唭哩岸,30,12,18,9.9
善導寺,奇岩,30,12,18,10.73
善導寺,北投,35,14,21,11.49
善導寺,新北投,35,14,21,12.52
善導寺,復興崗,35,14,21,13.1
善導寺,忠義,40,16,24,14.55
善導寺,關渡,40,16,24,15.42
善導寺,竹圍,45,18,27,17.56
善導寺,紅樹林,45,18,27,19.47
善導寺,淡水,50,20,30,21.56
善導寺,頂埔,40,16,24,16.67
善導寺,永寧,40,16,24,14.72
善導寺,土城,35,14,21,13.61
善導寺,海山,35,14,21,12.15
善導寺,亞東醫院,30,12,18,10.5
善導寺,府中,30,12,18,9.22
善導寺,板橋,30,12,18,8.57
善導寺,新埔,25,10,15,7.29
善導寺,江子翠,25,10,15,6.43
善導寺,龍山寺,20,8,12,3.35
善導寺,西門,20,8,12,2.03
善導寺,善導寺,20,8,12,0
善導寺,忠孝新生,20,8,12,0.94
善導寺,忠孝復興,20,8,12,2.06
善導寺,忠孝敦化,20,8,12,2.72
善導寺,國父紀念館,20,8,12,3.45
善導寺,市政府,20,8,12,4.29
善導寺,永春,25,10,15,5.28
善導寺,後山埤,25,10,15,6.1
善導寺,昆陽,25,10,15,7.46
善導寺,南港,30,12,18,8.88
善導寺,南港展覽館,30,12,18,9.97
善導寺,象山,25,10,15,5.67
善導寺,台北101/世貿,20,8,12,4.93
善導寺,信義安和,20,8,12,3.94
善導寺,大安,20,8,12,2.95
善導寺,大安森林公園,20,8,12,2.81
善導寺,北門,20,8,12,2.61
善導寺,中山,20,8,12,1.34
善導寺,松江南京,20,8,12,2.08
善導寺,南京復興,20,8,12,3.07
善導寺,台北小巨蛋,20,8,12,4.01
善導寺,南京三民,25,10,15,5.21
善導寺,松山,25,10,15,6.56
善導寺,輔大,35,14,21,11.68
善導寺,新莊,30,12,18,9.94
善導寺,頭前庄,30,12,18,8.92
善導寺,先嗇宮,25,10,15,8
善導寺,三重,25,10,15,6.27
善導寺,菜寮,25,10,15,5.4
善導寺,台北橋,20,8,12,4.42
善導寺,大橋頭,20,8,12,3.08
善導寺,民權西路,20,8,12,2.42
善導寺,中山國小,20,8,12,3.13
善導寺,行天宮,20,8,12,2.88
善導寺,松江南京,20,8,12,2.08
善導寺,忠孝新生,20,8,12,0.94
善導寺,東門,20,8,12,2.14
善導寺,蘆洲,30,12,18,9.1
善導寺,三民高中,25,10,15,7.93
善導寺,徐匯中學,25,10,15,7.03
善導寺,三和國中,25,10,15,6.19
善導寺,三重國小,20,8,12,4.96
善導寺,迴龍,40,16,24,14.45
善導寺,丹鳳,35,14,21,13.05
善導寺,大坪林,30,12,18,8.78
善導寺,十四張,30,12,18,10.33
善導寺,秀朗橋,30,12,18,9.77
善導寺,景平,30,12,18,8.87
善導寺,景安,25,10,15,7.78
善導寺,中和,30,12,18,9.31
善導寺,橋和,30,12,18,9.94
善導寺,中原,30,12,18,10.68
善導寺,板新,30,12,18,9.46
善導寺,板橋,30,12,18,8.57
善導寺,新埔民生,25,10,15,7.29
善導寺,頭前庄,30,12,18,8.92
善導寺,幸福,30,12,18,10.08
善導寺,新北產業園區,35,14,21,11.32
忠孝新生,松山機場,20,8,12,4.55
忠孝新生,中山國中,20,8,12,3.07
忠孝新生,南京復興,20,8,12,2.14
忠孝新生,忠孝復興,20,8,12,1.12
忠孝新生,大安,20,8,12,2.01
忠孝新生,科技大樓,20,8,12,2.76
忠孝新生,六張犁,20,8,12,3.89
忠孝新生,麟光,20,8,12,4.71
忠孝新生,辛亥,25,10,15,6.31
忠孝新生,萬芳醫院,25,10,15,7.07
忠孝新生,萬芳社區,30,12,18,8.21
忠孝新生,木柵,30,12,18,8.73
忠孝新生,動物園,30,12,18,9.41
忠孝新生,大直,25,10,15,7.13
忠孝新生,劍南路,30,12,18,8.46
忠孝新生,西湖,30,12,18,9.74
忠孝新生,港墘,30,12,18,10.57
忠孝新生,文德,35,14,21,11.58
忠孝新生,內湖,35,14,21,12.71
忠孝新生,大湖公園,35,14,21,13.2
忠孝新生,葫洲,35,14,21,11.57
忠孝新生,東湖,30,12,18,10.72
忠孝新生,南港軟體園區,30,12,18,9.68
忠孝新生,南港展覽館,30,12,18,9.03
忠孝新生,小碧潭,35,14,21,11.12
忠孝新生,新店,35,14,21,11.19
忠孝新生,新店區公所,30,12,18,10.08
忠孝新生,七張,30,12,18,9.18
忠孝新生,大坪林,30,12,18,8.33
忠孝新生,景美,25,10,15,7.18
忠孝新生,萬隆,25,10,15,6.12
忠孝新生,公館,20,8,12,4.56
忠孝新生,台電大樓,20,8,12,3.66
忠孝新生,古亭,20,8,12,2.78
忠孝新生,中正紀念堂,20,8,12,2.76
忠孝新生,小南門,20,8,12,3.52
忠孝新生,頂溪,20,8,12,4.92
忠孝新生,永安市場,25,10,15,6.25
忠孝新生,景安,25,10,15,7.33
忠孝新生,南勢角,30,12,18,8.14
忠孝新生,台大醫院,20,8,12,2.25
忠孝新生,台北車站,20,8,12,1.62
忠孝新生,台北車站,20,8,12,1.62
忠孝新生,中山,20,8,12,2.28
忠孝新生,雙連,20,8,12,2.83
忠孝新生,民權西路,20,8,12,3.36
忠孝新生,圓山,20,8,12,4.39
忠孝新生,劍潭,25,10,15,5.91
忠孝新生,士林,25,10,15,7
忠孝新生,芝山,30,12,18,8.1
忠孝新生,明德,30,12,18,8.98
忠孝新生,石牌,30,12,18,9.58
忠孝新生,唭哩岸,30,12,18,10.84
忠孝新生,奇岩,35,14,21,11.67
忠孝新生,北投,35,14,21,12.43
忠孝新生,新北投,35,14,21,13.46
忠孝新生,復興崗,40,16,24,14.04
忠孝新生,忠義,40,16,24,15.49
忠孝新生,關渡,40,16,24,16.36
忠孝新生,竹圍,45,18,27,18.5
忠孝新生,紅樹林,50,20,30,20.41
忠孝新生,淡水,50,20,30,22.5
忠孝新生,頂埔,45,18,27,17.61
忠孝新生,永寧,40,16,24,15.66
忠孝新生,土城,40,16,24,14.55
忠孝新生,海山,35,14,21,13.08
忠孝新生,亞東醫院,35,14,21,11.44
忠孝新生,府中,30,12,18,10.16
忠孝新生,板橋,30,12,18,9.51
忠孝新生,新埔,30,12,18,8.23
忠孝新生,江子翠,25,10,15,7.36
忠孝新生,龍山寺,20,8,12,4.28
忠孝新生,西門,20,8,12,2.97
忠孝新生,善導寺,20,8,12,0.94
忠孝新生,忠孝新生,20,8,12,0
忠孝新生,忠孝復興,20,8,12,1.12
忠孝新生,忠孝敦化,20,8,12,1.79
忠孝新生,國父紀念館,20,8,12,2.51
忠孝新生,市政府,20,8,12,3.36
忠孝新生,永春,20,8,12,4.34
忠孝新生,後山埤,25,10,15,5.16
忠孝新生,昆陽,25,10,15,6.52
忠孝新生,南港,25,10,15,7.94
忠孝新生,南港展覽館,30,12,18,9.03
忠孝新生,象山,20,8,12,4.73
忠孝新生,台北101/世貿,20,8,12,3.99
忠孝新生,信義安和,20,8,12,3
忠孝新生,大安,20,8,12,2.01
忠孝新生,大安森林公園,20,8,12,1.87
忠孝新生,北門,20,8,12,3.54
忠孝新生,中山,20,8,12,2.28
忠孝新生,松江南京,20,8,12,1.14
忠孝新生,南京復興,20,8,12,2.14
忠孝新生,台北小巨蛋,20,8,12,3.08
忠孝新生,南京三民,20,8,12,4.27
忠孝新生,松山,25,10,15,5.63
忠孝新生,輔大,35,14,21,12.62
忠孝新生,新莊,30,12,18,10.88
忠孝新生,頭前庄,30,12,18,9.86
忠孝新生,先嗇宮,30,12,18,8.93
忠孝新生,三重,25,10,15,7.21
忠孝新生,菜寮,25,10,15,6.34
忠孝新生,台北橋,25,10,15,5.35
忠孝新生,大橋頭,20,8,12,4.02
忠孝新生,民權西路,20,8,12,3.36
忠孝新生,中山國小,20,8,12,2.89
忠孝新生,行天宮,20,8,12,1.94
忠孝新生,松江南京,20,8,12,1.14
忠孝新生,忠孝新生,20,8,12,0
忠孝新生,東門,20,8,12,1.2
忠孝新生,蘆洲,30,12,18,10.03
忠孝新生,三民高中,30,12,18,8.87
忠孝新生,徐匯中學,25,10,15,7.97
忠孝新生,三和國中,25,10,15,7.13
忠孝新生,三重國小,25,10,15,5.9
忠孝新生,迴龍,40,16,24,15.39
忠孝新生,丹鳳,35,14,21,13.99
忠孝新生,大坪林,30,12,18,8.33
忠孝新生,十四張,30,12,18,9.88
忠孝新生,秀朗橋,30,12,18,9.31
忠孝新生,景平,30,12,18,8.41
忠孝新生,景安,25,10,15,7.33
忠孝新生,中和,30,12,18,8.85
忠孝新生,橋和,30,12,18,9.48
忠孝新生,中原,30,12,18,10.22
忠孝新生,板新,30,12,18,10.4
忠孝新生,板橋,30,12,18,9.51
忠孝新生,新埔民生,30,12,18,8.23
忠孝新生,頭前庄,30,12,18,9.86
忠孝新生,幸福,35,14,21,11.02
忠孝新生,新北產業園區,35,14,21,12.26
忠孝復興,松山機場,20,8,12,3.68
忠孝復興,中山國中,20,8,12,2.2
忠孝復興,南京復興,20,8,12,1.27
忠孝復興,忠孝復興,20,8,12,0
忠孝復興,大安,20,8,12,0.89
忠孝復興,科技大樓,20,8,12,1.64
忠孝復興,六張犁,20,8,12,2.77
忠孝復興,麟光,20,8,12,3.59
忠孝復興,辛亥,25,10,15,5.19
忠孝復興,萬芳醫院,25,10,15,5.95
忠孝復興,萬芳社區,25,10,15,7.09
忠孝復興,木柵,25,10,15,7.61
忠孝復興,動物園,30,12,18,8.29
忠孝復興,大直,25,10,15,6.26
忠孝復興,劍南路,25,10,15,7.59
忠孝復興,西湖,30,12,18,8.88
忠孝復興,港墘,30,12,18,9.7
忠孝復興,文德,30,12,18,10.71
忠孝復興,內湖,35,14,21,11.84
忠孝復興,大湖公園,35,14,21,12.08
忠孝復興,葫洲,30,12,18,10.45
忠孝復興,東湖,30,12,18,9.6
忠孝復興,南港軟體園區,30,12,18,8.56
忠孝復興,南港展覽館,25,10,15,7.91
忠孝復興,小碧潭,35,14,21,12.24
忠孝復興,新店,35,14,21,12.31
忠孝復興,新店區公所,35,14,21,11.2
忠孝復興,七張,30,12,18,10.3
忠孝復興,大坪林,30,12,18,9.45
忠孝復興,景美,30,12,18,8.3
忠孝復興,萬隆,25,10,15,7.24
忠孝復興,公館,25,10,15,5.68
忠孝復興,台電大樓,20,8,12,4.78
忠孝復興,古亭,20,8,12,3.9
忠孝復興,中正紀念堂,20,8,12,3.88
忠孝復興,小南門,20,8,12,4.64
忠孝復興,頂溪,25,10,15,6.04
忠孝復興,永安市場,25,10,15,7.37
忠孝復興,景安,30,12,18,8.45
忠孝復興,南勢角,30,12,18,9.26
忠孝復興,台大醫院,20,8,12,3.37
忠孝復興,台北車站,20,8,12,2.74
忠孝復興,台北車站,20,8,12,2.74
忠孝復興,中山,20,8,12,3.4
忠孝復興,雙連,20,8,12,3.95
忠孝復興,民權西路,20,8,12,4.48
忠孝復興,圓山,25,10,15,5.51
忠孝復興,劍潭,25,10,15,7.03
忠孝復興,士林,30,12,18,8.12
忠孝復興,芝山,30,12,18,9.22
忠孝復興,明德,30,12,18,10.1
忠孝復興,石牌,30,12,18,10.7
忠孝復興,唭哩岸,35,14,21,11.96
忠孝復興,奇岩,35,14,21,12.79
忠孝復興,北投,35,14,21,13.55
忠孝復興,新北投,40,16,24,14.58
忠孝復興,復興崗,40,16,24,15.16
忠孝復興,忠義,40,16,24,16.61
忠孝復興,關渡,45,18,27,17.48
忠孝復興,竹圍,45,18,27,19.62
忠孝復興,紅樹林,50,20,30,21.53
忠孝復興,淡水,55,22,33,23.62
忠孝復興,頂埔,45,18,27,18.73
忠孝復興,永寧,40,16,24,16.78
忠孝復興,土城,40,16,24,15.67
忠孝復興,海山,40,16,24,14.2
忠孝復興,亞東醫院,35,14,21,12.56
忠孝復興,府中,35,14,21,11.28
忠孝復興,板橋,30,12,18,10.63
忠孝復興,新埔,30,12,18,9.35
忠孝復興,江子翠,30,12,18,8.48
忠孝復興,龍山寺,25,10,15,5.4
忠孝復興,西門,20,8,12,4.09
忠孝復興,善導寺,20,8,12,2.06
忠孝復興,忠孝新生,20,8,12,1.12
忠孝復興,忠孝復興,20,8,12,0
忠孝復興,忠孝敦化,20,8,12,0.67
忠孝復興,國父紀念館,20,8,12,1.4
忠孝復興,市政府,20,8,12,2.24
忠孝復興,永春,20,8,12,3.22
忠孝復興,後山埤,20,8,12,4.04
忠孝復興,昆陽,25,10,15,5.4
忠孝復興,南港,25,10,15,6.82
忠孝復興,南港展覽館,25,10,15,7.91
忠孝復興,象山,20,8,12,3.61
忠孝復興,台北101/世貿,20,8,12,2.88
忠孝復興,信義安和,20,8,12,1.88
忠孝復興,大安,20,8,12,0.89
忠孝復興,大安森林公園,20,8,12,1.68
忠孝復興,北門,20,8,12,4.66
忠孝復興,中山,20,8,12,3.4
忠孝復興,松江南京,20,8,12,2.26
忠孝復興,南京復興,20,8,12,1.27
忠孝復興,台北小巨蛋,20,8,12,2.21
忠孝復興,南京三民,20,8,12,3.4
忠孝復興,松山,20,8,12,4.76
忠孝復興,輔大,35,14,21,13.74
忠孝復興,新莊,35,14,21,12
忠孝復興,頭前庄,30,12,18,10.98
忠孝復興,先嗇宮,30,12,18,10.05
忠孝復興,三重,30,12,18,8.33
忠孝復興,菜寮,25,10,15,7.46
忠孝復興,台北橋,25,10,15,6.47
忠孝復興,大橋頭,25,10,15,5.14
忠孝復興,民權西路,20,8,12,4.48
忠孝復興,中山國小,20,8,12,4.01
忠孝復興,行天宮,20,8,12,3.06
忠孝復興,松江南京,20,8,12,2.26
忠孝復興,忠孝新生,20,8,12,1.12
忠孝復興,東門,20,8,12,2.32
忠孝復興,蘆洲,35,14,21,11.15
忠孝復興,三民高中,30,12,18,9.99
忠孝復興,徐匯中學,30,12,18,9.08
忠孝復興,三和國中,30,12,18,8.25
忠孝復興,三重國小,25,10,15,7.02
忠孝復興,迴龍,40,16,24,16.51
忠孝復興,丹鳳,40,16,24,15.11
忠孝復興,大坪林,30,12,18,9.45
忠孝復興,十四張,30,12,18,11
忠孝復興,秀朗橋,30,12,18,10.43
忠孝復興,景平,30,12,18,9.53
忠孝復興,景安,30,12,18,8.45
忠孝復興,中和,30,12,18,9.97
